County_States,2015_Tract_population,adjusted_hdi,unadjusted_hdi,unadjusted_income_index,adjusted_income_index,expect_edu_index,mean_edu_index,final_edu_index,le_index,Macroregion
"Spokane County, WA",480832,719.3483493234585,897.0266914867234,942.4760078440887,949.2731178649187,871.7996271714427,882.4961462313958,877.1478867014192,883.3150183150183,West
"Spotsylvania County, VA",127691,813.7260997216334,912.4138816687225,980.9950380338781,954.5915097162856,852.5562322361344,871.2478951394348,861.9020636877846,902.1880341880341,South
"St. Bernard Parish, LA",42858,809.7377639307955,855.2501227042367,912.723456259096,919.520566279926,855.2002035327362,781.0048811068845,818.1025423198105,838.923076923077,South
"St. Charles County, MO",374805,869.885505905234,936.6660827903967,982.0649104459412,996.9765239371304,910.125320458473,904.3551282496438,907.2402243540585,922.4781704781705,Midwest
"St. Charles Parish, LA",52639,891.3074853317194,889.1968492855012,952.2780535168072,959.0751635376372,861.374851214631,828.5434887161604,844.9591699653956,874.6982248520709,South
"St. Clair County, AL",85864,265.18374695991946,856.5369171785115,934.027260184611,951.2912907831534,824.0543936224402,808.0763712286912,816.0653824255658,846.076923076923,South
"St. Clair County, IL",267029,770.3283149096145,884.1126031627374,927.0627746953176,941.9743881865063,889.290062856789,853.7888248506843,871.5394438537367,858.189349112426,Midwest
"St. Clair County, MI",160429,839.0263152240323,890.9466071381103,944.9669843700158,950.1922203591735,873.4959035730799,840.2703759143448,856.8831397437125,869.4070512820513,Midwest
"St. Clair County, MO",9520,874.005147616017,867.7547079109063,903.1136656631297,922.7673282870827,839.2887616525383,786.7229288022587,813.0058452273987,890.7692307692308,Midwest
"St. Croix County, WI",86118,671.1119155462305,940.6977472375899,984.4811965561679,980.8986792822012,881.7530159724859,909.8386610200307,895.7958384962586,933.846153846154,Midwest
"St. Francis County, AR",27345,710.8805790183254,846.7680890388183,881.5469291014224,901.2005917253758,864.1303831605052,777.7891358023949,820.95975948145,849.2307692307695,South
"St. Francois County, MO",66010,306.9445862796798,837.909147943026,906.5683339082672,926.2219965322203,833.7950175900747,808.0053198312544,820.9001687106647,816.1538461538462,Midwest
"St. Helena Parish, LA",10818,433.32114103645654,863.179304229816,903.2356999344565,914.360431923168,829.896878050462,778.4378878572215,804.167382953842,881.5384615384611,South
"St. James Parish, LA",21650,882.0932478444681,879.9597874808343,932.5171918319651,939.3143018527951,874.9531505853291,807.2474953511072,841.1003229682184,869.4505494505495,South
"St. John the Baptist Parish, LA",44161,871.9619549303156,869.8369510516869,925.1698664659093,931.9669764867393,878.3565254155354,805.7901330723765,842.0733292439559,846.0139860139858,South
"St. Johns County, FL",210495,577.3669764795172,944.8306100596294,999.7748775792899,1006.2563015262268,910.0675882438582,924.3221305260817,917.19485938497,928.4045584045589,South
"St. Joseph County, IN",267246,766.79730138674,879.3270380911922,918.4194079333113,935.514188394954,878.0571788865027,854.8960567833055,866.4766178349041,864.5065088757397,Midwest
"St. Joseph County, MI",61022,820.9574573743512,866.1139333049405,915.9352304397765,935.5888930637298,821.7742314878926,810.6915080075265,816.2328697477094,869.326923076923,Midwest
"St. Landry Parish, LA",83613,450.15524832361416,849.1793439237872,896.890067132538,916.5437297564912,806.0022247375083,758.7216995560282,782.3619621467684,855.8461538461539,South
"St. Lawrence County, NY",112011,777.1310043821098,900.2026018503838,906.7842877133783,926.4379503373314,870.2662408316306,860.8612443201006,864.2559324210687,925.9815384615383,Northeast
"St. Louis County, MN",200506,801.1464730093411,905.1279541863504,946.2787145524769,960.8572391956246,884.8255423085673,879.111107527445,881.9683249180061,894.5846153846154,Midwest
"St. Louis County, MO",1001327,767.754589112624,932.6207265484165,981.7106435950101,996.6222570861992,916.0731736237599,922.5782622889249,919.3257179563424,900.3322321849929,Midwest
"St. Louis city, MO",317850,836.6367597990637,864.7688294252533,911.4333585821695,926.3449720733587,873.3191149173848,847.5245958112617,860.4218553643234,823.5113122171946,Midwest
"St. Lucie County, FL",288006,564.0367280877765,873.1709133792712,925.3639795042296,931.8454034511659,883.5479047713957,818.2401317872495,850.8940182793227,872.0794044665013,South
"St. Martin Parish, LA",53126,402.29458785540226,879.7823490733974,939.1182343180939,956.3822649166358,881.7713457137908,773.8265965811626,827.7989711474765,848.9230769230769,South
"St. Mary Parish, LA",53441,797.7048220167062,841.590741998648,917.3150102709985,936.9686728949519,809.0909087466742,758.3647608960164,783.7278348213454,831.9095022624433,South
"St. Mary's County, MD",109614,468.8722439485572,931.6558490373043,996.5892572684165,1016.2429198923708,886.5432291606027,880.6630855408381,883.6031573507205,921.8923076923077,South
"St. Tammany Parish, LA",242960,554.676440091423,911.2348683222842,970.0835040551674,989.7371666791203,888.4209606176743,871.9163893740409,880.1686749958575,879.1566951566952,South
"Stafford County, KS",4320,887.8563066876529,881.7885747387361,945.7632070547726,965.4168696787265,835.4018149538185,836.2894363203195,835.845625637069,867.6923076923076,Midwest
"Stafford County, VA",137145,827.5303074664232,939.2658842358395,1004.9792615470037,978.57573322941,881.2118162157005,913.7576090414734,897.4847126285869,918.0128205128207,South
"Stanislaus County, CA",527367,739.3838511794798,868.1471457675119,912.443446727568,914.4200471578695,881.4583736909468,757.7862974231664,819.6223355570567,882.7596153846155,West
"Stanley County, SD",2962,919.932579208825,913.836838675746,975.597533449759,995.251196073713,793.854853610712,875.933202357564,834.894027984138,936.923076923077,Midwest
"Stanly County, NC",60586,609.6853242289867,874.4607269090199,917.7413873456129,937.3950499695662,861.4624856587343,812.4251209716411,836.9438033151874,872.3076923076924,South
"Stanton County, KS",2149,939.204445646216,932.683095572897,930.43442596266,950.088088586613,842.737447268614,826.776776776777,834.757112022696,1044.61538461538,Midwest
"Stanton County, NE",6081,920.4597163847584,914.230592808285,954.8834463407701,974.5371089647231,913.2070817961767,846.0186704501061,879.6128761231415,910.0000000000005,Midwest
"Stark County, IL",5859,914.405628978851,910.279843970936,958.1894821923705,971.278130009769,852.429625960006,835.1505631675884,843.7900945637971,933.0769230769235,Midwest
"Stark County, ND",28628,810.7213671412535,920.5047209851992,994.4488357050966,1014.1024983290494,838.4799383114124,853.3955628682786,845.9377505898457,930.1098901098901,Midwest
"Stark County, OH",374979,852.9227424571006,888.951429051989,931.9825840479035,949.585684892921,897.9137461799148,840.2076944887427,869.0607203343287,873.5497185741089,Midwest
"Starke County, IN",23117,858.4007502217802,852.3654517376106,918.7331416246054,938.3868042485586,828.0422278818223,798.4997800220833,813.2710039519527,829.4505494505493,Midwest
"Starr County, TX",62648,717.8929998753518,821.9355435237557,837.1431974363961,856.7968600603493,887.7123030643158,610.9565275249009,749.3344152946083,887.5976331360946,South
"Staunton city, VA",24193,749.1148503662356,892.6749978366967,946.9415432033855,966.9396888304083,895.2866552401507,878.8213330637836,887.0539941519673,856.6153846153845,South
"Ste. Genevieve County, MO",17990,673.1754402599302,891.3768337755195,937.0757366511466,956.7293992750997,870.1781587735595,812.6377182324895,841.4079385030248,885.1282051282051,Midwest
"Stearns County, MN",152595,675.8948990297484,929.5177317184832,951.7810704772082,963.7209999726226,901.7640821780886,867.5437807770387,884.6539314775638,956.4835164835165,Midwest
"Steele County, MN",36523,937.7784558102048,931.4594316282552,958.7867297485078,978.4403923724606,892.670729688208,858.9959162318298,875.8333229600188,963.2692307692316,Midwest
"Steele County, ND",1979,955.9692643630508,949.756222763146,994.9292335605668,1014.58289618452,881.6983578219531,853.814713896458,867.756535859206,992.307692307692,Midwest
"Stephens County, GA",25620,329.23731772687944,816.9962287281095,901.3005191600248,920.9541817839778,870.869578204041,802.3021833207675,836.5858807624047,778.4615384615386,South
"Stephens County, OK",44806,876.915770754988,870.8446575044995,933.252954774956,952.9066173989089,855.7488180571862,812.2049723743365,833.9768952157614,849.0909090909091,South
"Stephens County, TX",9452,870.9875538933396,864.877189777343,920.1037351325443,939.7573977564974,823.4000473616634,795.6923406432264,809.5461940024451,871.2820512820504,South
"Stephenson County, IL",46625,911.3852117739708,905.0698761588368,932.5369020706374,952.1905646945906,890.9336692307432,837.8063877830822,864.3700285069127,921.3017751479292,Midwest
"Sterling County, TX",1346,913.512101331731,907.10847034062,921.494866504321,941.148529128275,845.1592618259281,800.152207001522,822.655734413725,984.615384615385,South
"Steuben County, IN",34267,910.1756707351956,903.954193985403,945.9364505004443,965.5901131243972,885.9292122584496,849.0680315202161,867.4986218893329,901.4529914529916,Midwest
"Steuben County, NY",98665,878.3419966752606,902.3925050282728,944.026227211405,963.6798898353584,846.1722279858008,857.2751220974513,851.7236750416258,918.8381962864722,Northeast
"Stevens County, KS",5772,886.3187947002141,880.2459017697499,943.0475369901076,962.701199614061,790.9406500071905,782.7885649163545,786.864607461773,919.2307692307695,Midwest
"Stevens County, MN",9771,961.3533250017717,954.8282414286817,952.8784960299254,972.5321586538784,989.6317347647283,878.9868369630364,934.3092858638817,979.4871794871805,Midwest
"Stevens County, WA",43548,656.7681433843092,873.5332235622132,921.693768379263,928.490878400093,821.4718913477712,836.0630147481005,828.7674530479359,878.9743589743591,West
"Stewart County, GA",5868,824.07808919028,818.7128355048915,855.2864381307635,872.2121578793141,775.0713047118335,697.343581374995,736.2074430434145,873.0769230769231,South
"Stewart County, TN",13286,354.24812595819185,881.084010142338,921.5381734844009,935.7843421488514,937.7293593056153,814.9726002365093,876.3509797710623,849.6923076923081,South
"Stillwater County, MT",9288,904.429037055041,903.8638707352707,971.5958160131964,973.419448601181,778.498266257728,875.5367651446953,827.0175157012117,919.4871794871793,West
"Stoddard County, MO",29837,866.6770504055743,860.61859936529,924.1770221479258,943.8306847718789,828.4583862976976,792.0632997490737,810.2608430233856,851.5384615384615,Midwest
"Stokes County, NC",46661,488.61158896936445,874.235911744461,918.3726145508717,935.2983342994224,807.1759032645649,799.1946388890909,803.1852710768281,884.6153846153845,South
"Stone County, AR",12512,578.2371059062899,861.262508845359,912.01932697377,931.6729895977232,892.876659311286,784.435658628768,838.6561589700273,817.6923076923081,South
"Stone County, MO",31375,0.0,,931.1205309183587,950.774193542312,857.5462729170355,824.305656358746,840.9259646378906,,Midwest
"Stone County, MS",17978,275.72795551002065,822.038501001485,903.9256552932243,920.682503328961,861.4112892835656,806.5860580104508,833.9986736470079,800.0,South
"Stonewall County, TX",1414,874.0168252079579,867.936287248108,928.600859281156,948.25452190511,821.256038647343,793.083003952569,807.169521299956,872.307692307692,South
"Storey County, NV",3929,934.629151961314,934.202543673982,996.399741931808,997.765398227456,891.455516757692,863.880476478902,877.667996618297,932.307692307692,West
"Story County, IA",93586,751.5705748511216,934.7779088206042,922.4996231077015,936.248624900821,960.5975667523559,969.7911163623019,965.1943415573293,937.6923076923078,Midwest
"Strafford County, NH",125273,744.2470974471379,935.1104253543974,967.8546169821851,953.0460586456003,897.5624524080824,925.6067885839112,911.5846204959968,916.5923076923076,Northeast
"Stutsman County, ND",21076,760.3358548766834,906.3245249797212,970.4541999495187,990.107862573473,869.3414679934793,848.1926903237495,858.7670791586144,904.6153846153848,Midwest
"Sublette County, WY",10117,464.6365773065835,923.176600310999,987.532994293411,1007.1866569173651,913.5245582603309,861.2256269310305,887.375092595681,915.384615384615,West
"Suffolk County, MA",758919,783.5887310635999,928.7670995318103,975.0875165696976,960.2789582331133,926.6511221802483,892.010336064411,910.0055760127648,915.5427350427349,Northeast
"Suffolk County, NY",1501373,718.071138072865,948.5102332495021,1004.8246659944778,974.9109710365749,921.9436694783477,895.5176016974691,908.7306355879084,933.2952853598014,Northeast
"Suffolk city, VA",86184,638.6095931824741,893.1074815893237,960.8158366893796,963.8675714190787,878.8092272325266,849.7036989689652,864.2564631007461,863.876923076923,South
"Sullivan County, IN",21111,364.0876384042174,904.0923929840965,909.7466409219127,929.4003035458661,774.3589173926464,816.7966509925661,795.5777841926064,923.076923076923,Midwest
"Sullivan County, MO",6512,876.5344188809423,870.34459771502,914.4998511066369,934.15351373059,834.0053347566046,804.28695463986,819.1461446982324,880.5128205128208,Midwest
"Sullivan County, NH",43135,828.0926575468977,913.9614406978394,966.0705411999354,985.7242038238892,832.566924891956,869.1642663428945,850.8655956174252,927.1794871794874,Northeast
"Sullivan County, NY",76330,652.5427273910474,914.9902458769657,950.4620944226772,970.1157570466304,865.619340101352,851.5761809166355,858.5977605089938,932.606334841629,Northeast
"Sullivan County, PA",6381,0.0,,946.2119919735301,965.8656545974834,855.0959672928075,834.9267320425306,845.011349667669,,Northeast
"Sullivan County, TN",156752,863.5619473149173,878.7913341928607,936.1036140791795,960.2980220798072,867.7875720678156,832.411800305405,850.0996861866103,853.417004048583,South
"Sully County, SD",1469,936.957205796447,930.925714077792,1004.6198752385,1024.27353786245,896.968703280585,860.551075268817,878.759889274701,913.846153846154,Midwest
"Summers County, WV",13544,842.4697486471057,836.521259982509,915.3124748298258,934.966137453779,790.5089073115225,796.3194786338697,793.414192972696,813.076923076923,South
"Summit County, CO",28940,0.0,,997.8247023441403,1017.478364968094,873.3302004022078,957.0829527542571,915.2065765782336,,West
